ID,Name,Category,Subcategory,Source,Priority,Status,Mockup Version,Approved Version,Production Version,Representation,Rig,Animation,VFX,Notes
mon:26,rotworm,creature,monster,./mon/rotworm.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:27,wolf,creature,monster,./mon/wolf.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:28,snake,creature,monster,./mon/snake.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:30,spider,creature,monster,./mon/spider.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:31,deer,creature,monster,./mon/deer.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:33,skeleton,creature,monster,./mon/skeleton.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:36,poison spider,creature,monster,./mon/poisonspider.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:44,wasp,creature,monster,./mon/wasp.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:45,bug,creature,monster,./mon/bug.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:5,orc,creature,monster,./mon/orc.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:50,orc spearman,creature,monster,./mon/orcspearman.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:56,cave rat,creature,monster,./mon/caverat.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:61,goblin,creature,monster,./mon/goblin.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
mon:74,rabbit,creature,monster,./mon/rabbit.mon,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
npc:Al Dee,Al Dee,creature,npc,./npc/aldee.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:128,REQUIRED,REQUIRED,NONE,
npc:Amber,Amber,creature,npc,./npc/amber.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:137,REQUIRED,REQUIRED,NONE,
npc:Billy,Billy,creature,npc,./npc/billy.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:128,REQUIRED,REQUIRED,NONE,
npc:Cipfried,Cipfried,creature,npc,./npc/cipfried.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:57,REQUIRED,REQUIRED,NONE,
npc:Dallheim,Dallheim,creature,npc,./npc/dallheim.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:131,REQUIRED,REQUIRED,NONE,
npc:Dixi,Dixi,creature,npc,./npc/dixi.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:136,REQUIRED,REQUIRED,NONE,
npc:Hyacinth,Hyacinth,creature,npc,./npc/hyacinth.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:130,REQUIRED,REQUIRED,NONE,
npc:Lee'Delle,Lee'Delle,creature,npc,./npc/leedelle.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:136,REQUIRED,REQUIRED,NONE,
npc:Lily,Lily,creature,npc,./npc/lily.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:138,REQUIRED,REQUIRED,NONE,
npc:Loui,Loui,creature,npc,./npc/loui.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:57,REQUIRED,REQUIRED,NONE,
npc:Norma,Norma,creature,npc,./npc/norma.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:136,REQUIRED,REQUIRED,NONE,
npc:Obi,Obi,creature,npc,./npc/obi.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:128,REQUIRED,REQUIRED,NONE,
npc:Seymour,Seymour,creature,npc,./npc/seymour.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:128,REQUIRED,REQUIRED,NONE,
npc:The Gatekeeper,The Gatekeeper,creature,npc,./npc/gatekeeper.npc,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
npc:The Oracle,The Oracle,creature,npc,./npc/oracle.npc,P1,TODO,,,,SKELETAL_MESH,REQUIRED,REQUIRED,NONE,
npc:Tom,Tom,creature,npc,./npc/tom.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:129,REQUIRED,REQUIRED,NONE,
npc:Willie,Willie,creature,npc,./npc/willie.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:128,REQUIRED,REQUIRED,NONE,
npc:Zerbrus,Zerbrus,creature,npc,./npc/zerbrus.npc,P1,TODO,,,,SHARED_CANDIDATE:outfit:131,REQUIRED,REQUIRED,NONE,
obj:1122,a mountain,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1081,NONE,NONE,NONE,
obj:1734,a framework window,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1783,a stone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1784,a stone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1785,a stone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1786,a stone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1772,NONE,NONE,NONE,
obj:1801,debris,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1803,debris,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1804,debris,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1806,debris,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1822,a stone pile,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1824,debris,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1825,debris,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1826,debris,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1827,debris,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1794,NONE,NONE,NONE,
obj:1840,a mossy stone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1941,a water wheel,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1942,a water wheel,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1941,NONE,NONE,NONE,
obj:1943,a millstone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1944,a millstone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1943,NONE,NONE,NONE,
obj:1945,a millstone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1943,NONE,NONE,NONE,
obj:1946,a millstone,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1943,NONE,NONE,NONE,
obj:1954,a ramp,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1950,NONE,NONE,NONE,
obj:1955,a ramp,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1950,NONE,NONE,NONE,
obj:1956,a ramp,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1950,NONE,NONE,NONE,
obj:1957,a ramp,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1950,NONE,NONE,NONE,
obj:1998,a campfire,decoration,light_source,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1999,a campfire,decoration,light_source,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1998,NONE,NONE,NONE,
obj:2112,a coal basin,decoration,light_source,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2110,NONE,NONE,NONE,
obj:2475,a wooden coffin,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2474,NONE,NONE,NONE,
obj:2476,a wooden coffin,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2474,NONE,NONE,NONE,
obj:2477,a wooden coffin,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2474,NONE,NONE,NONE,
obj:2541,an oven,decoration,light_source,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2535,NONE,NONE,NONE,
obj:2927,a lit candelabrum,decoration,light_source,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2912,NONE,NONE,NONE,
obj:3619,a pear tree,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3623,a dead tree,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3627,a dead tree,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:3623,NONE,NONE,NONE,
obj:3628,a dead tree,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:3623,NONE,NONE,NONE,
obj:3629,a dead tree,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:3623,NONE,NONE,NONE,
obj:3630,a dead tree,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:3623,NONE,NONE,NONE,
obj:3698,a dry bush,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:388,stalagmites,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:389,stalagmites,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:388,NONE,NONE,NONE,
obj:392,stalagmites,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:388,NONE,NONE,NONE,
obj:393,stalagmites,decoration,bottom_overlay,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:388,NONE,NONE,NONE,
obj:2124,a fire,effect_object,magic_field,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2118,NONE,NONE,REQUIRED,
obj:2125,a fire,effect_object,magic_field,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2118,NONE,NONE,REQUIRED,
obj:2127,poison gas,effect_object,magic_field,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2121,NONE,NONE,REQUIRED,
obj:2853,a bag,equipment,clothing,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:2854,a backpack,equipment,clothing,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3430,a copper shield,equipment,shield,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3551,sandals,equipment,clothing,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3559,leather legs,equipment,armor,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1780,a stone,item,portable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1823,a stone pile,item,unspecified,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:2358,a wooden chair,item,unspecified,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:2360,a wooden chair,item,unspecified,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2358,NONE,NONE,NONE,
obj:3116,a big bone,item,portable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3119,a broken sword,item,portable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3120,a moldy cheese,item,portable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3466,a pan,item,portable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3656,a white flower,item,unspecified,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:4252,a dead troll,item,portable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:4253,a dead troll,item,portable,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:4252,NONE,NONE,NONE,
obj:4270,a dead wolf,item,portable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1979,a grave,readable,text,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1157,a tiled roof,structure,obstacle,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1162,a tiled roof,structure,obstacle,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1157,NONE,NONE,NONE,
obj:1163,a tiled roof,structure,obstacle,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1157,NONE,NONE,NONE,
obj:1166,a tiled roof,structure,obstacle,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1157,NONE,NONE,NONE,
obj:1630,an open door,structure,door,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1631,a closed door,structure,door,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1628,NONE,NONE,NONE,
obj:2163,a stone railing,structure,obstacle,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2162,NONE,NONE,NONE,
obj:2490,a cot,structure,obstacle,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:2492,a cot,structure,obstacle,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2490,NONE,NONE,NONE,
obj:2494,a bed,structure,obstacle,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2488,NONE,NONE,NONE,
obj:104,sand,terrain,ground,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1158,a tiled roof,terrain,ground,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1161,a tiled roof,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1158,NONE,NONE,NONE,
obj:387,a small hole,terrain,ground,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:414,stairs,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:413,NONE,NONE,NONE,
obj:4450,rocks,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:1100,NONE,NONE,NONE,
obj:465,stairs,terrain,ground,./dat/objects.srv,P1,TODO,,,,ALIAS_OF:obj:451,NONE,NONE,NONE,
obj:4656,dirt,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:103,NONE,NONE,NONE,
obj:466,stairs,terrain,ground,./dat/objects.srv,P1,TODO,,,,ALIAS_OF:obj:451,NONE,NONE,NONE,
obj:4660,dirt,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:103,NONE,NONE,NONE,
obj:4661,dirt,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:103,NONE,NONE,NONE,
obj:4662,dirt,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:103,NONE,NONE,NONE,
obj:4663,dirt,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:103,NONE,NONE,NONE,
obj:4665,dirt,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:103,NONE,NONE,NONE,
obj:4667,dirt,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:103,NONE,NONE,NONE,
obj:4680,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4681,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4682,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4683,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4684,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4685,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4686,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4687,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4688,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4689,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4690,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4702,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4703,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4704,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4705,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4706,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4707,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4708,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4709,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4710,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4711,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4712,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4713,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4738,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4739,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4740,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4741,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4742,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4743,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4744,swamp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4874,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4875,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4876,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4877,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4878,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4879,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:4880,swamp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:659,NONE,NONE,NONE,
obj:593,a loose stone pile,terrain,ground,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:601,a ramp,terrain,ground,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:600,NONE,NONE,NONE,
obj:612,a ramp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:600,NONE,NONE,NONE,
obj:613,a ramp,terrain,border,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:600,NONE,NONE,NONE,
obj:2489,a cot,usable,interactable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:2491,a cot,usable,interactable,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2489,NONE,NONE,NONE,
obj:2493,a bed,usable,interactable,./dat/objects.srv,P1,TODO,,,,SHARED_CANDIDATE:obj:2487,NONE,NONE,NONE,
obj:3462,a small axe,usable,interactable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:3483,a fishing rod,usable,interactable,./dat/objects.srv,P1,TODO,,,,MESH,NONE,NONE,NONE,
obj:1,,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:1983,a stone coffin,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:1985,a stone coffin,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:1983,NONE,NONE,NONE,
obj:1986,a stone coffin,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:1983,NONE,NONE,NONE,
obj:1987,a stone coffin,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:1983,NONE,NONE,NONE,
obj:1990,a wooden coffin,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:1991,a wooden coffin,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:1992,a sarcophagus,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:1994,a sarcophagus,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:1992,NONE,NONE,NONE,
obj:2,,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2429,a wardrobe,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2427,NONE,NONE,NONE,
obj:2430,a wardrobe,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2427,NONE,NONE,NONE,
obj:2432,drawers,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2431,NONE,NONE,NONE,
obj:2438,a bookcase,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2435,NONE,NONE,NONE,
obj:2439,a bookcase,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2435,NONE,NONE,NONE,
obj:2440,a bookcase,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2435,NONE,NONE,NONE,
obj:2442,a dresser,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2441,NONE,NONE,NONE,
obj:2455,a bamboo wardrobe,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2456,a bamboo wardrobe,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2455,NONE,NONE,NONE,
obj:2457,a bamboo wardrobe,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2455,NONE,NONE,NONE,
obj:2458,a bamboo wardrobe,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2455,NONE,NONE,NONE,
obj:2459,a bamboo shelf,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2460,a bamboo shelf,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2459,NONE,NONE,NONE,
obj:2463,a small bamboo shelf,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2464,a small bamboo shelf,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2463,NONE,NONE,NONE,
obj:2465,a bamboo drawer,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2470,a box,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2478,a treasure chest,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2480,a chest,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2472,NONE,NONE,NONE,
obj:2483,a large trunk,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2484,a large trunk,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2483,NONE,NONE,NONE,
obj:2485,a large trunk,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2483,NONE,NONE,NONE,
obj:2486,a large trunk,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2483,NONE,NONE,NONE,
obj:2519,a barrel,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2855,a basket,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2856,a present,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3,,container,container,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3497,a locker,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2449,NONE,NONE,NONE,
obj:3498,a locker,container,container,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2449,NONE,NONE,NONE,
